ad.id,ad.last_shown_date,ad.status,ad.first_shown_date,advertiser.business_name,ad_group.targeting_info.interest,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL,min_number_of_users_targeted,max_number_of_users_targeted,ad_reach_unique_user_sum,ad_shown_duration_days
1759732147347506,2023-03-26,active,2023-03-07,FASTWEB SPA,,,False,False,False,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100000.0,24500000.0,5000000,19
1778112091056178,2023-11-04,active,2023-09-26,BARILLA G. & R. F.LLI SPA,,,True,True,False,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5000000,39
1772375791784994,2023-11-22,active,2023-07-25,ROADGET BUSINESS PTE. LTD.,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,16800000.0,20600000.0,5100000,120
1760839374349345,2023-03-26,active,2023-03-22,Amazon Europe Core S.à r.l.,,,False,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,23300000.0,28400000.0,5000000,4
1763800073484338,2023-05-05,active,2023-04-24,Mars GmbH,Food & Beverage,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,15100000.0,18400000.0,5000000,11
1756460396595233,2023-02-03,active,2023-01-31,SAMSUNG ELECTRONICS POLSKA SP. Z O.O.,,,True,True,True,True,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,19100000.0,23300000.0,5000000,3
1775008538042369,2023-09-25,active,2023-08-29,PLADIS LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000,0,0,0,,,5100000,27
1755165558657074,2023-11-21,active,2023-01-16,"BEIJING LOTUS ROOT EDUCATION TECHNOLOGY CO., LTD.",,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,26100000.0,31800000.0,5000000,309
1758610149984290,2023-03-16,active,2023-02-23,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['IT', 'NL', 'RO', 'CZ', 'FI', 'GR']",,True,True,True,0,195000,1400000,286000,387000,0,0,0,0,0,0,0,760000,0,2000000,0,0,0,0,0,74200000.0,90700000.0,5028000,21
1775341809776641,2023-11-22,active,2023-08-27,"BEIJING ANDRONE INFORMATION TECHNOLOGY CO., LTD",,,True,True,True,False,True,True,No,"['AT', 'BE', 'PT', 'GR', 'SE', 'PL', 'NO', 'NL', 'FI', 'CZ', 'RO', 'DE', 'GB', 'ES', 'HU', 'IE', 'CH', 'DK', 'FR', 'IT']",,True,True,True,87000,97000,611000,178000,176000,148000,577000,78000,136000,91000,76000,484000,182000,192000,330000,123000,507000,492000,150000,555000,,,5270000,87
1762340562691090,2023-04-08,active,2023-04-06,SAMSUNG ELECTRONICS (UK) LIMITED,"News & Entertainment, Games",,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,15500000.0,18900000.0,5000000,2
1758701180510226,2023-03-10,inactive,2023-02-24,,,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,40700000.0,49800000.0,5000000,14
1760538660865057,2023-04-10,active,2023-03-24,Netflix International B.V.,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34100000.0,41700000.0,5000000,17
1775659196422145,2023-11-19,active,2023-09-01,MONDELEZ ESPAÑA SERVICES SLU,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5000000,79
1755828175956018,2023-02-22,active,2023-01-23,Superplay LTD,,,True,True,True,False,True,True,No,"['CH', 'AT', 'DE']",,True,True,True,0,0,0,0,0,0,0,0,0,570000,0,3800000,0,0,0,582000,0,0,0,0,54400000.0,66500000.0,4952000,30
1767229491752961,2023-06-30,active,2023-06-05,HBO SPAIN,,,True,True,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.0,26800000.0,5000000,25
1776756687970354,2023-10-17,active,2023-09-13,L'Oréal Deutschland GmbH,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,,,5000000,34
1757261124331522,2023-02-14,active,2023-02-10,SAINSBURY'S SUPERMARKETS LTD,Life Services,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,10200000.0,12500000.0,5000000,4
1757191513913394,2023-04-25,active,2023-02-07,"WALT DISNEY COMPANY, THE",,,True,True,True,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,,,5000000,77
1781296036060161,2023-11-22,active,2023-11-02,PROCTER & GAMBLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200000,0,0,0,,,5200000,20
1759920670188577,2023-06-05,active,2023-03-15,"WALT DISNEY COMPANY, THE","News & Entertainment, Apps",Entertainment,True,True,True,False,True,True,Yes,['DE'],Pop Culture,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,8500000.0,10400000.0,5000000,82
1777653485359121,2023-10-30,active,2023-09-22,TIFFANY  & CO. LIMITED,,,True,True,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,38
1765417004053554,2023-06-06,active,2023-05-10,L'OREAL (U.K.) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,29200000.0,35600000.0,5000000,27
1755823942354961,2023-02-05,active,2023-01-24,GIFI,"Appliances, Beauty & Personal Care, Home Improvement, Apparel & Accessories, Household Products, News & Entertainment, E-Commerce (Non-app), Life Services, Baby, Kids & Maternity","Lifestyle, Beauty & Style, Entertainment, Culture & Education & Technology, Family & Relationships",True,True,True,True,True,True,No,['FR'],"Family, Fashion & Beauty, DIY & Life Hacks, Home & Garden, Daily life",True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,18200000.0,22300000.0,5000000,12
1764155188776978,2023-07-16,active,2023-06-02,POST OFFICE LIMITED,Travel,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300000,0,0,0,14000000.0,17100000.0,6300000,44
1779544085300242,2023-11-20,active,2023-10-12,DOMINO'S PIZZA FRANCE,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,,,5000000,39
1770665920772114,2023-10-17,active,2023-07-06,JUNG S.A.S,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20500000.0,25000000.0,5000000,103
1763152941333553,2023-04-30,active,2023-04-14,eBay Marketplaces GmbH,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,38400000.0,46900000.0,5000000,16
1756077479862321,2023-03-06,active,2023-02-03,Johnson & Johnson GmbH,Beauty & Personal Care,,False,False,False,True,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,10700000.0,13100000.0,5000000,31
1775766882525234,2023-09-30,active,2023-08-31,AMREST SP Z O O,,,True,False,False,True,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,,,5000000,30
1756184018259985,2023-02-11,active,2023-02-09,Netflix International B.V.,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34100000.0,41700000.0,5000000,2
1781537368771634,2023-11-13,active,2023-11-07,COMPAÑIA DE SERVICIOS DE BEBIDAS REFRESCANTES SL,,,False,False,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5300000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5300000,6
1782017720539170,2023-11-11,active,2023-11-09,SECRETARIAT GENERAL DU GOUVERNEMENT,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,,,5000000,2
1764775584423937,2023-06-26,active,2023-05-05,UNILEVER UK GROUP LIMITED,Food & Beverage,,True,False,False,False,False,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,7600000.0,9300000.0,5000000,52
1777655008823297,2023-10-08,active,2023-09-21,VEI SRL,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5100000,17
1759278921796658,2023-04-03,active,2023-03-03,SQUARESPACE IRELAND LIMITED,Education,,True,True,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,7900000.0,9600000.0,5000000,31
1763600154712114,2023-05-14,active,2023-04-25,MARS WRIGLEY CONFECTIONERY UK LIMITED,Apps,,True,True,True,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,3900000.0,4800000.0,5000000,19
1781555453542402,2023-11-14,active,2023-11-03,HUGO BOSS Trade Mark Management GmbH & Co KG,,,False,False,False,False,True,True,No,"['DE', 'GB']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,0,0,1800000,0,0,0,,,5000000,11
1777458568106017,2023-09-30,active,2023-09-19,Kellogg's Tresor France,,,False,False,False,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,,,5000000,11
1781371246836770,2023-11-16,active,2023-11-02,GOOGLE LIMITED,,,False,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,14
1777462321527809,2023-09-24,active,2023-09-19,KIKO SPA,,,True,True,False,False,False,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,,,5000000,5
1764044216906786,2023-10-21,active,2023-04-24,"Scopely, Inc.",,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,24700000.0,30100000.0,5000000,180
1778651942107153,2023-11-16,active,2023-10-05,NESTLE UK LTD.,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,42
1779049521268737,2023-11-16,active,2023-10-06,"Scopely, Inc.",,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,24700000.0,30100000.0,5000000,41
1778644339572769,2023-10-15,active,2023-10-03,PEPSICO INTERNATIONAL LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000,0,0,0,,,5100000,12
1761252276241425,2023-04-09,active,2023-03-24,MARS WRIGLEY CONFECTIONERY UK LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,39200000.0,47900000.0,5000000,16
1757181197748258,2023-02-15,active,2023-02-07,SEPHORA,Beauty & Personal Care,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,10500000.0,12800000.0,5000000,8
1781554912245793,2023-11-14,active,2023-11-03,HUGO BOSS Trade Mark Management GmbH & Co KG,,,False,False,False,False,True,True,No,"['DE', 'GB']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,0,0,1800000,0,0,0,,,5000000,11
1764722006866946,2023-05-29,active,2023-05-04,Electronic Arts Inc.,"News & Entertainment, Games",Entertainment,True,False,False,False,True,True,No,['GB'],Game,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,11200000.0,13700000.0,5000000,25
1766867025084449,2023-06-11,active,2023-05-30,Mondelez Deutschland Services GmbH & Co. KG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,5000000,12
1780803913688097,2023-11-09,active,2023-10-27,WALKERS SNACKS LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,13
1758530731012130,2023-02-28,active,2023-02-22,MONCLER SPA,"Appliances, Tech & Electronics, Travel, Business Services, Financial Services, News & Entertainment, E-Commerce (Non-app), Vehicles & Transportation, Food & Beverage, Games, Life Services, Apparel & Accessories, Sports & Outdoors, Beauty & Personal Care","Sports & Outdoors, Auto & Vehicles, Talents, Lifestyle, Society, Beauty & Style, Entertainment",True,False,False,False,True,True,No,['IT'],"Food & Beverage, Travel, Outdoor Activities & Nature, Technology & Education, Sport, Fitness & Health, Home & Garden, Comedy, Talent, Daily life, Art, Fashion & Beauty, Game, Transportation & Vehicle, Pop Culture",True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.0,13400000.0,5000000,6
1778932784640050,2023-11-12,active,2023-10-10,KENTUCKY FRIED CHICKEN LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,33
1764332737018882,2023-05-19,active,2023-05-05,NESTLÉ DEUTSCHLAND AG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,5000000,14
1763430758244370,2023-04-23,active,2023-04-17,LEVI STRAUSS (U.K.) LIMITED,Apparel & Accessories,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,10900000.0,13300000.0,5000000,6
1775755420574737,2023-11-12,active,2023-09-04,Perrigo,,,False,False,False,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5000000,69
1775191779613697,2023-09-30,active,2023-09-01,PROCTER & GAMBLE LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,29
1764253193506818,2023-05-31,active,2023-05-02,L'ORÉAL SA - ETS L'ORÉAL FRANCE,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,29000000.0,35400000.0,5000000,29
1757919721532433,2023-03-20,active,2023-02-15,ROLLIC GAMES OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,,,True,True,True,True,True,True,No,"['DE', 'FI', 'SE', 'IT', 'ES', 'AT', 'DK', 'CH', 'FR', 'NL', 'BE', 'PL', 'NO']",,True,True,True,273000,207000,372000,480000,0,234000,338000,0,438000,209000,359000,849000,0,0,0,206000,0,446000,0,553000,221800000.0,271100000.0,4964000,33
1778402344955938,2023-10-07,active,2023-09-29,HISMILE PTY LTD,,,True,True,True,False,True,True,No,"['ES', 'AT', 'BE', 'FR', 'DE', 'IE', 'IT']",,True,True,True,0,0,1000000,0,0,232000,798000,70000,0,380000,0,1400000,0,0,0,0,0,1200000,0,0,,,5080000,8
1779471213906961,2023-11-06,active,2023-10-27,UNILEVER ITALY HOLDINGS SRL,,,False,False,False,False,True,True,No,['IT'],,True,True,True,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5000000,10
1766366894117938,2023-10-22,active,2023-05-24,happychains-2428.myshopify.com Shopify,,,True,True,True,False,True,True,No,"['CH', 'GB', 'DK', 'FR', 'DE', 'NL', 'NO', 'SE']",,True,True,True,185000,0,0,503000,0,0,0,0,363000,0,329000,1100000,0,0,0,231000,1500000,778000,0,0,56200000.0,68700000.0,4989000,151
1765959192479777,2023-06-17,active,2023-05-23,Mars GmbH,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,5000000,25
1754638722775074,2023-10-12,active,2023-02-18,Supercell Oy.,,,True,True,True,False,True,True,No,"['PT', 'IT', 'FR', 'ES']",,True,True,True,0,0,737000,0,0,0,721000,0,0,0,0,0,0,231000,0,0,0,664000,0,0,66099999.0,80800000.0,2353000,236
1775192181967890,2023-09-30,active,2023-09-01,PROCTER & GAMBLE LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,29
1782165332823106,2023-11-22,active,2023-11-10,BENDING SPOONS SPA,,,True,True,True,True,True,True,No,"['ES', 'CH', 'AT', 'DE', 'FR', 'PT', 'IT', 'NO', 'DK', 'BE', 'SE']",,True,True,True,13000,0,1900000,0,0,216000,1900000,0,27000,75000,14000,349000,0,464000,0,40000,0,1000,0,0,,,4999000,12
1754544251663393,2023-01-23,active,2023-01-13,DELL SYSTEMS (UK) LIMITED,"Apps, News & Entertainment, Business Services, Tech & Electronics",,True,True,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,14000000.0,17200000.0,5000000,10
1755918481162290,2023-04-30,active,2023-03-20,NATWEST HOLDINGS LIMITED,Business Services,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,2300000.0,2800000.0,4900000,41
1781383338642449,2023-11-21,active,2023-11-04,SKYSHOWTIME POLAND SP Z O O,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5100000,17
1755555681391617,2023-03-19,active,2023-02-02,MONDELEZ UK LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,26900000.0,32900000.0,4900000,45
1763522571501569,2023-05-21,active,2023-04-21,L'Oréal Deutschland GmbH,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,33200000.0,40600000.0,4900000,30
1764336899137570,2023-05-21,active,2023-05-01,FASTWEB SPA,,,False,False,False,False,True,True,No,['IT'],,True,True,True,0,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100000.0,24500000.0,4900000,20
1766584919046177,2023-06-02,active,2023-05-22,eBay Marketplaces GmbH,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,38400000.0,46900000.0,4900000,11
1765319798903826,2023-05-30,active,2023-05-08,Urban Technology GmbH,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34100000.0,41700000.0,4900000,22
1776095807305730,2023-09-28,active,2023-09-04,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['GR', 'IT', 'NL', 'RO', 'PT', 'CZ', 'FI']",,True,True,True,0,179000,1100000,258000,321000,0,0,0,0,0,0,0,735000,536000,1900000,0,0,0,0,0,,,5029000,24
1761165764582450,2023-04-09,active,2023-03-27,KFC FRANCE SAS,"News & Entertainment, Food & Beverage",,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,10800000.0,13200000.0,4900000,13
1754284316369970,2023-01-29,active,2023-01-09,L'Oréal Deutschland GmbH,,,True,True,True,False,True,True,No,['DE'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,22900000.0,28000000.0,4900000,20
1778293268794401,2023-11-22,active,2023-09-28,"Scopely, Inc.",,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,15600000.0,19100000.0,5000000,55
1766744801639474,2023-08-14,active,2023-05-25,"WALT DISNEY COMPANY, THE","Apps, News & Entertainment",Entertainment,True,True,True,False,True,True,Yes,['DE'],Pop Culture,True,True,True,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,8500000.0,10400000.0,5500000,81
1762969739456562,2023-06-17,active,2023-04-24,MARS WRIGLEY CONFECTIONERY UK LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,39200000.0,47900000.0,4900000,54
1781449484861474,2023-11-13,active,2023-11-06,NOCIBE FRANCE,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,,,4900000,7
1762331392437266,2023-08-09,active,2023-04-05,CODEWAY DIJITAL HIZMETLER ANONIM SIRKETI,,,True,True,True,True,True,True,No,"['PT', 'DE', 'FR', 'BE', 'FI', 'NL', 'CH', 'AT', 'NO', 'ES', 'IT']",,True,True,True,0,222000,1500000,608000,0,361000,1200000,0,0,273000,302000,1100000,0,411000,0,245000,0,768000,0,0,121500000.0,148400000.0,6990000,126
1777656941964337,2023-10-28,active,2023-09-29,L'Oréal Deutschland GmbH,,,True,True,True,False,True,True,No,['DE'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,,,4900000,29
1782202018206770,2023-11-19,active,2023-11-17,Otto (GmbH & Co KG),,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,,,4900000,2
1757945250925569,2023-04-19,active,2023-02-16,PARAMOUNT HOME ENTERTAINMENT (FRANCE)SAS,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,25700000.0,31400000.0,4900000,62
1777113509979170,2023-10-11,active,2023-09-21,L'OREAL (U.K.) LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,,,5000000,20
1771135075246097,2023-10-31,active,2023-07-13,AMERICAN EXPRESS SERVICES EUROPE LIMITED,"Sports & Outdoors, News & Entertainment, Food & Beverage, Travel, Apparel & Accessories, Life Services, Tech & Electronics, Games, Beauty & Personal Care, Apps",Lifestyle,True,True,True,False,True,True,No,['GB'],Travel,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,16600000.0,20300000.0,4900000,110
1778936397194258,2023-10-15,active,2023-10-05,VEI SRL,,,False,False,False,True,True,True,No,['IT'],,True,True,True,0,0,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5100000,10
1781555190446082,2023-11-15,active,2023-11-03,HUGO BOSS Trade Mark Management GmbH & Co KG,,,False,False,False,False,True,True,No,"['DE', 'GB']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,2000000,0,0,0,,,5000000,12
1778275219964977,2023-11-10,active,2023-10-04,Macmillan Cancer Support,,,True,True,True,False,False,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,0,,,4900000,37
1767608928692241,2023-06-09,active,2023-06-05,THE WALT DISNEY COMPANY (FRANCE),"Games, News & Entertainment",,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,0,0,8600000.0,10500000.0,4900000,4
1757748904034321,2023-06-29,active,2023-02-15,Viaplay Group Sweden AB,,,True,True,True,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,18800000.0,23000000.0,4900000,134
1778113005744177,2023-10-21,active,2023-09-27,BEL,,,True,True,False,False,False,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,,,5000000,24
1766582920338434,2023-06-15,active,2023-05-24,MONDELEZ ITALIA SRL,,,True,False,False,False,True,True,No,['IT'],,True,True,True,0,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200000.0,29600000.0,4900000,22
1782645125836801,2023-11-22,active,2023-11-15,PEPSICO INC,,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4900000,7
1775755678282753,2023-11-12,active,2023-09-04,Perrigo,,,False,False,False,False,True,True,No,['IT'],,True,True,True,0,0,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4900000,69
