ad.id,ad.image_urls,ad.last_shown_date,ad.reach.unique_users_seen_x,ad.status,ad.status_statement,ad.videos,ad.first_shown_date,advertiser.business_id,advertiser.business_name,advertiser.paid_for_by,ad_group.targeting_info.interest,ad_group.targeting_info.number_of_users_targeted,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_y,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL
1778651942107153,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ogOabOwIhwzAjoCfVSA0QyqUCiVAmBBxEtn5tQ'],20231116,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/f6a9c6acc2c447149726fa9db2749b3c_1696350828~tplv-noop.image?x-expires=1700749655&x-signature=0oYBxDib0TRICqtkE4pXLR%2Fj0cw%3D', 'url': 'https://v77.tiktokcdn.com/99e1059368bde3a97e2f62fbaa0adb00/655f6157/video/tos/alisg/tos-alisg-ve-0051c001-sg/oI0qnQDbyAAZM5OaACfhwUzwBjAmgRNEIVtQoV/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=5246&bt=2623&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Mzk6ZjdkaDY7NzQ4PDdpM0BpanNzdzU6ZnJkbjMzODYzNEAtYS1iMTMyXmIxLTQyNDYuYSNhLi5ecjRfaGFgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20231005,6.876492189669524e+18,NESTLE UK LTD.,Zenith Media UK,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1779049521268737,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oUCCyP8bNkDSfQBzBcnp7cecxxT6gAXI1uxJQD'],20231116,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oUCCyP8bNkDSfQBzBcnp7cecxxT6gAXI1uxJQD~tplv-noop.image?x-expires=1700749659&x-signature=rohL8sdXbw%2FFpORhlPN%2BcsqWf9g%3D', 'url': 'https://v77.tiktokcdn.com/8725a1f16461bb96c228563a62bf6ef8/655f615b/video/tos/alisg/tos-alisg-ve-0051c001-sg/osjckBIXcgn7gcAPQKHDBlyT8QekN6CDMGe1bg/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3702&bt=1851&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aWU4NDplZ2RnPDs8ZjpoNEBpMzRzaGU6ZjZ2bTMzODYzNEBgMTIwMS4uXmMxXl8uNi4yYSNjbzZxcjRvYmhgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20231006,6.876457988496819e+18,"Scopely, Inc.","Scopely, Inc.",,24.7M-30.1M,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1778644339572769,,20231015,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-euttp/ogARDE9lPDLDbRxQ80qbB8fFQnqn0XINDwzseQ~tplv-noop.image?x-expires=1700749694&x-signature=xAAe75YZ6oouQf6apBLNR11TDrA%3D', 'url': 'https://v77.tiktokcdn.com/5188885219dc0bc7b39e61c0fadd3f58/655f617e/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oQeUPfHiAGgKW5K26f4eVzhMR84z5IApPEvjAb/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2522&bt=1261&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aGRmZzw6NGZpaTU7NTY4NkBpMzRzbTY6ZjVxbjMzZjczM0BiNTUvNGMtNmIxYjUzMi0uYSNxZ25icjRvcl5gLS1kMWNzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20231003,6.876504319588304e+18,PEPSICO INTERNATIONAL LIMITED,OMD UK,,,,True,False,False,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.1M,,,
1761252276241425,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/648e1dc8e78b4addb7feec843a43de3f_1679489914~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=q%2Bf3xBYNuTN%2Fr9VFLPAqbleCA2o%3D'],20230409,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/648e1dc8e78b4addb7feec843a43de3f_1679489914~tplv-noop.image?x-expires=1700749651&x-signature=2V6z5eylzHqc93oYqHY0ILj0b%2BM%3D', 'url': 'https://v77.tiktokcdn.com/39980524e25875029e55bf19baa9f70c/655f6153/video/tos/alisg/tos-alisg-v-0000/owGAUr89A9fMeTAQ2miFGpAMCDoeQge1aoCabn/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3290&bt=1645&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Ozs7NTU4ZDVnZTRkNjdmPEBpam80ZDw6ZnlpajMzODYzNEAuYmExNDNgNS8xYmIuYmJgYSNsNmRzcjRfY2FgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230324,6.881200730124846e+18,MARS WRIGLEY CONFECTIONERY UK LIMITED,Essence UK GBP,,39.2M-47.9M,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1757181197748258,['https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oMuzTMBXEDPe50PBlVjDinPB4IZ7QIEbgA6erN~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=RUrNDkq%2BIyEc%2BhkpVOKBO32oZ14%3D'],20230215,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/cb404da3bdb1433399ebe09a80204c5b_1675778888~tplv-noop.image?x-expires=1700749662&x-signature=GxjaAyIdfPRwJ0969dtKNIkFmGM%3D', 'url': 'https://v77.tiktokcdn.com/26e5440fd6e4f636e04f98339323d1c8/655f615e/video/tos/alisg/tos-alisg-v-0000/o0QP7zXbNjDsnQByBeniITelmQH4gAMI6sVEUD/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4396&bt=2198&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=N2c8OTRkOmYzNmU6PGc0NkBpamlycTk6ZnY4aTMzODYzNEAxYTVfYC5eX2ExLy01Yl4xYSNfZGNicjRvNmVgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230207,6.884139818125624e+18,SEPHORA,PUBLICIS MEDIA FRANCE - LVMH - FR,Beauty & Personal Care,10.5M-12.8M,,False,False,False,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.0M,,
1781554912245793,,20231114,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-euttp/5e7b6ccd77fc48ab9af02f92f5183e42_1692105179~tplv-noop.image?x-expires=1700749670&x-signature=puOnXV9jnrdyQ4k%2Blhn%2BhM230PU%3D', 'url': 'https://v77.tiktokcdn.com/4d3f22f2a17c775cbb81745deaaf90c9/655f6166/video/tos/useast2a/tos-useast2a-ve-0068-euttp/oce9tWKjqQSBI8vGDJvgELnNefbgAEeIGId2vK/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2858&bt=1429&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=PDhkZTc7NGc8Zjo3aDdmO0Bpam82bzk6ZnlxbTMzZjczM0A0NS8xMDA1NV8xLTUtMTZiYSMycXBocjRvZmFgLS1kMWNzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20231103,6.876484847896888e+18,HUGO BOSS Trade Mark Management GmbH & Co KG,HUGO BOSS Trade Mark Management GmbH & Co KG,,,,False,False,False,False,True,True,No,"['DE', 'GB']",,True,True,True,1M-10M,,,,,,,,,,,,3.2M,,,,,1.8M,,,
1764722006866946,['https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/ocyjoKQ1PAbEAAfmMATIcbWBJKBPwutJOrFzhQ~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=PBewhhs2sDT3mboE85eGM0CJQN4%3D'],20230529,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/54ae4b600248bfb652fcada754c7a663/655f615c/video/tos/alisg/tos-alisg-v-0000/o8ozQEiMhRCQEdfwy4bAPFAt1rMmAPBKQIAmcT/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4572&bt=2286&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aDtpZzdoZTRpNDg0OmY5N0BpM3V3cWY6Zjo0azMzODYzNEAwLjI0LzYwNjIxYi82LzYwYSM1My5ucjRvXzVgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/ocyjoKQ1PAbEAAfmMATIcbWBJKBPwutJOrFzhQ~tplv-noop.image?x-expires=1700749660&x-signature=BEQACEQB38%2B7eO5JIMMYq%2BO3Bog%3D'}]",20230504,6.876463089538041e+18,Electronic Arts Inc.,Electronic Arts Inc.,"News & Entertainment, Games",11.2M-13.7M,Entertainment,True,False,False,False,True,True,No,['GB'],Game,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1766867025084449,,20230611,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-aiso/oQjfg1DQIDQk6oZbN4ePkoRTODAvhEArnBORCY~tplv-noop.image?x-expires=1700749660&x-signature=Tzd3o1nhVm9vMlb8hVmG1%2FTOTX4%3D', 'url': 'https://v77.tiktokcdn.com/aa0260b99eca73e6d3eb103ff407274e/655f615c/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/o0G2IIcEsnBHIB5jLARAffAeegg2c0iTY2ygQP/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2290&bt=1145&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZDs0ZzhnNjM8ODRkNmZmNEBpamp4c2Y6ZmhoazMzZjczM0AvLi42Li5jNi8xYl8tXjRhYSMwZ2pecjRnLWZgLS1kMWNzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230530,6.883219182050084e+18,Mondelez Deutschland Services GmbH & Co. KG,Spark Foundry Germany GmbH,,44.0M-53.8M,,True,True,True,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,5.0M,,,,,,,,
1780803913688097,,20231109,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/f6bbe9b1ad2d005daa7ce7b17b55d15c/655f6179/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/okuwwET5v4NKAQi0iFnI74mj0EBZBTRr1Zd7A/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3730&bt=1865&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZjlkZmZoNDxkNGhpOzg1ZkBpamo3c3M5cmdnbjMzZjczM0AyLmMuLmE0X14xYjRhLjQwYSNxX2dxMmRrL3BgLS1kMWNzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-euttp/71f1d86c2b1140ef871713b2b75611aa_1698222928~tplv-noop.image?x-expires=1700749689&x-signature=xK7uQPpdJnE38PLg4jlyDXuxCLg%3D'}]",20231027,7.07016374203764e+18,WALKERS SNACKS LIMITED,WALKERS SNACKS LIMITED,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1758530731012130,['https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oIGmdPeFdTMHMX52dSIBdOAAf8A2fKe1131EaP~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=w16qDVLc3diJJ8Ztx4DcyCVoENY%3D'],20230228,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/oIGmdPeFdTMHMX52dSIBdOAAf8A2fKe1131EaP~tplv-noop.image?x-expires=1700749688&x-signature=7LvBd35CpEv05GlSsWGBD7uqokc%3D', 'url': 'https://v77.tiktokcdn.com/1e6befd8453503e0540822493e62ed26/655f6178/video/tos/alisg/tos-alisg-v-0000/owTUA81Idfb8G3Pfm5eKMCHO1Pec2qAS2QFMPA/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=5380&bt=2690&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aTU6Mzg4NDk0Mzg5Nmk4ZEBpajx4cGk6ZjR5aTMzODYzNEAvYy1fL19fXi8xX15jNTAxYSNjZ2FncjRfMG5gLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230222,6.882258878029891e+18,MONCLER SPA,MONCLER SPA,"Appliances, Tech & Electronics, Travel, Business Services, Financial Services, News & Entertainment, E-Commerce (Non-app), Vehicles & Transportation, Food & Beverage, Games, Life Services, Apparel & Accessories, Sports & Outdoors, Beauty & Personal Care",11.0M-13.4M,"Sports & Outdoors, Auto & Vehicles, Talents, Lifestyle, Society, Beauty & Style, Entertainment",True,False,False,False,True,True,No,['IT'],"Food & Beverage, Travel, Outdoor Activities & Nature, Technology & Education, Sport, Fitness & Health, Home & Garden, Comedy, Talent, Daily life, Art, Fashion & Beauty, Game, Transportation & Vehicle, Pop Culture",True,True,True,1M-10M,,,5.0M,,,,,,,,,,,,,,,,,
1778932784640050,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o04D1MbDjAeeofkAIQKesUAUmgIre8Z9nBYwh9'],20231112,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0051-euttp/a082f8dc88594f9ea3c638cca96a7c7a_1696530027~tplv-noop.image?x-expires=1700749672&x-signature=w64C%2BNkkkwfonFd9xyaNLiyZYxM%3D', 'url': 'https://v77.tiktokcdn.com/118a7f1fb5615de84c000ba6d7e9db93/655f6168/video/tos/useast2a/tos-useast2a-ve-0051c799-euttp/oQgf9AUMwAgm8DIoAeebMKAS1h4RekQIsSnBZf/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=5406&bt=2703&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZGRoOGhpMzgzOmc6aWU8aEBpM3RmaGw5cjtobjMzODYzNEBeYGIyMzYvNi8xXy8uYTRjYSM1cmctMmRrL2NgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20231010,6.914642573030065e+18,KENTUCKY FRIED CHICKEN LIMITED,Mindshare UK.,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1764332737018882,,20230519,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oMfDDjUERQYAZJkbF5IBE6nkNhEeDBV5BQcGkP~tplv-noop.image?x-expires=1700749649&x-signature=hJB2duEcDkx554cQPP9Chn%2FQGAI%3D', 'url': 'https://v77.tiktokcdn.com/8edad61d32f8681b9a84f755cc7408b8/655f6151/video/tos/useast2a/tos-useast2a-ve-0068c002/oMtQEDkVAYGE5FJkRWEBBD6SZDo7QIefYBFPbn/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=898&bt=449&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Z2lnM2Y8NTNpNmY7ZGVlM0BpMzRuMzU6ZjhzajMzNzczM0BgXy80NF5hNV4xYTBgYC0tYSNlMGdqcjRfMHNgLS1kMTZzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230505,6.887578745440306e+18,NESTLÉ DEUTSCHLAND AG,Path GmbH,,44.0M-53.8M,,True,True,True,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,5.0M,,,,,,,,
1763430758244370,['https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oE59CMgPbAEGXtEwBnNk43BySDBQeD4WeUsIwJ~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=rlDIxJCixSGP3Hm%2Bl4FIbcs7EjI%3D'],20230423,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/cc7cec1dd70a47808f8ec3a323e861a2_1681739107~tplv-noop.image?x-expires=1700749661&x-signature=9PlkSyKnuHmDhDrMqL60niCHgH0%3D', 'url': 'https://v77.tiktokcdn.com/5f3e652ed22561f5f5ea056937ace419/655f615d/video/tos/alisg/tos-alisg-v-0000/okyNJPDo5EeG69Q4D4tCSmgInbAueBQMWBvkUE/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4806&bt=2403&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZWY7O2g7ZDQ2PDQzZGhpN0BpM2Y4aDc6ZmpuajMzODYzNEBgMC4zLV9gNTExLWE2X2BiYSNtYDRzcjRnanJgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230417,6.88645805583211e+18,LEVI STRAUSS (U.K.) LIMITED,OMD EMEA Limited - EUR,Apparel & Accessories,10.9M-13.3M,,False,False,False,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.0M,,
1775755420574737,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o0QwKkrqD1jKAe6HjBQIfgBoNCK8BMnaDQsbNH'],20231112,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/o0QwKkrqD1jKAe6HjBQIfgBoNCK8BMnaDQsbNH~tplv-noop.image?x-expires=1700749660&x-signature=T81KhLQfJrCzJEXnmOMU2AWUFes%3D', 'url': 'https://v77.tiktokcdn.com/5ddf1749394a641bf68a0d3a902530fe/655f615c/video/tos/alisg/tos-alisg-ve-0051c001-sg/owEHHcDIQBgkCO8brReQhK3jMaKQfDAqnBKNga/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2248&bt=1124&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NjQ1M2g2Mzg1N2lpaGdlZEBpMzY0b2c6ZjNkbTMzODYzNEA2NmIwYGEuNS0xYS4yYl4yYSNnMGFecjRnMmxgLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230904,7.270068763544977e+18,Perrigo,UM-Italy,,,,False,False,False,False,True,True,No,['IT'],,True,True,True,1M-10M,,,5.0M,,,,,,,,,,,,,,,,,
1775191779613697,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oAjIwzaE0UC9AOyFdfnBBAhUUzNANhAxmAAozo'],20230930,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oAjIwzaE0UC9AOyFdfnBBAhUUzNANhAxmAAozo~tplv-noop.image?x-expires=1700749651&x-signature=W99K3F60Ld0CREhFK3pkM%2BW5KWs%3D', 'url': 'https://v77.tiktokcdn.com/647e2cc23eaa7ec74a754a4b296c21de/655f6153/video/tos/alisg/tos-alisg-ve-0051c001-sg/okyPIUxBAzh1jwnlF9WANfANoAomBEd0mnaUqF/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=950&bt=475&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NGU4OWczZDo7OTloZGZpN0BpamtsOmc6ZjNpbTMzODYzNEBgLWIvYDFiXi4xLl9eMTE0YSMvNF5ucjRnNV5gLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230901,6.876470965946025e+18,PROCTER & GAMBLE LIMITED,Starcom Worldwide Ltd,,,,True,False,False,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.0M,,,
1764253193506818,,20230531,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-aiso/1414289ef9214290bd76a139953d5ffd_1681970510~tplv-noop.image?x-expires=1700749675&x-signature=85Ppf6S8Xs9LDVaczHNxou9yxYo%3D', 'url': 'https://v77.tiktokcdn.com/d4a4714acf5a926956c71aeae29b9c64/655f616b/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/oky0nwAMiAYIGAfIJhlErVZQGIClowNVoq1zha/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3722&bt=1861&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aDZlNmZkNTU2Zjk0MzNlOEBpM3JwZDw6ZmtnazMzZjczM0BgNl80My9iX2MxNjVgLzNiYSNhXnAzcjQwXi1gLS1kMWNzcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230502,6.876487917498271e+18,L'ORÉAL SA - ETS L'ORÉAL FRANCE,Publicis Media - Zenith,,29.0M-35.4M,,False,False,False,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.0M,,
1757919721532433,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/718bdea37e392c9c2c5393c7841352b5~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264045&x-signature=Tij8voMuBhrlqUfoaODDdb%2FYShM%3D'],20230320,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/oYjUhBAfQEGHHNCg0ID12eIAiBEMzNWBQrjj2U~tplv-noop.image?x-expires=1700749675&x-signature=eJtDUtxpa4sjz58700dJWNiLb1U%3D', 'url': 'https://v77.tiktokcdn.com/60957ccf16c869dda3fc6c931bdefe18/655f616b/video/tos/alisg/tos-alisg-v-0000/oYED7hBzg2DBjeQfNOjNBQAHI0U2s1U5AMVD7Q/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1756&bt=878&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7To.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NmRpNGZoOzk2ZzdpNTo3OkBpanBnZzo6ZjkzaTMzODYzNEAwYjQyLy0vXzUxYjJeLzJfYSMtLmhucjQwcl5gLS1kMC1zcw%3D%3D&l=20231123082723DAABED7C25FDEB2404AD&btag=e00088000&cc=13'}]",20230215,6.876456762493371e+18,ROLLIC GAMES OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,ROLLIC GAMES OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,,221.8M-271.1M,,True,True,True,True,True,True,No,"['DE', 'FI', 'SE', 'IT', 'ES', 'AT', 'DK', 'CH', 'FR', 'NL', 'BE', 'PL', 'NO']",,True,True,True,1M-10M,273K,207K,372K,480K,,234K,338K,,438K,209K,359K,849K,,,,206K,,446K,,553K
